Seriation_Number	Assemblage	823213-7284367-34515	3946190-4-2	5610498-2-4	2-4-5314329	3552585-4-2	2-4-8959839	823213-4-6600752	2-4-7135794	5805629-2-1	2-2-1	8092959-4-2776790	2-4-2776790	1699386-4-2	2-4-4103850	4958643-4-3646624	7250888-2-4	823213-4-1236678	0-2-4	823213-4-3690380	2-4-5562174	823213-2644870-34515	2-4-491684	823213-7284367-6082563	2-4-2	823213-4-6488607	2-2-672240	4958643-607828-3269122	4958643-4-3269122	2-4-3424143	4-2-4	2303633-4-2	7913822-607828-3269122	823213-4-34515	4378603-4-34515	2-7527780-1	2799825-2-4	823213-4-2	5805629-6272981-1	1699386-4-3037648	823213-2885997-34515	4958643-4-2	9659669-4-4103850	3911063-7284367-34515	823213-7284367-7464847	823213-1203819-34515	2-2523473-6266002	4958643-5160136-2	2-4-8411193	2209031-4-6488607	2-1301171-2776790	823213-360755-7270754	2-1100523-2	823213-1891676-6082563	823213-360755-34515	2205767-7284367-34515
36	assemblage-595-143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	35	0	0	0	0	7	0	0	0	0	0	0	0	0	5	0	0	0	8	0	30	0	0	0	23	0	0	353	26

37	assemblage-685-361	13	93	0	0	0	0	82	13	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	47	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
37	assemblage-507-342	0	0	0	0	0	0	0	0	0	9	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	19	0	0	15	0	0	0	0	0	0	0	418	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	11
37	assemblage-988-869	0	0	0	0	0	0	0	0	0	12	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	22	0	0	13	0	0	0	0	0	0	0	423	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	11

38	assemblage-685-353	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	51	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
38	assemblage-363-501	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	33	0	0	0	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37
38	assemblage-85-91	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	171	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	47	0	0	0	0	0	0	0	0	0	110	19

39	assemblage-685-353	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	51	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
39	assemblage-595-143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	35	0	0	0	0	7	0	0	0	0	0	0	0	0	5	0	0	0	8	0	30	0	0	0	23	0	0	353	26
39	assemblage-491-497	0	0	79	0	0	0	0	0	0	281	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9

40	assemblage-685-353	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	51	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
40	assemblage-988-869	0	0	0	0	0	0	0	0	0	12	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	22	0	0	13	0	0	0	0	0	0	0	423	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	11
40	assemblage-491-497	0	0	79	0	0	0	0	0	0	281	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9

41	assemblage-685-353	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	51	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
41	assemblage-1022-687	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	50	83	0	0	0	0	57	0	0	0	30	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	5	26
41	assemblage-491-497	0	0	79	0	0	0	0	0	0	281	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9

42	assemblage-685-353	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	51	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
42	assemblage-1022-687	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	50	83	0	0	0	0	57	0	0	0	30	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	5	26
42	assemblage-595-143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	35	0	0	0	0	7	0	0	0	0	0	0	0	0	5	0	0	0	8	0	30	0	0	0	23	0	0	353	26

43	assemblage-685-353	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	51	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
43	assemblage-507-342	0	0	0	0	0	0	0	0	0	9	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	19	0	0	15	0	0	0	0	0	0	0	418	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	11
43	assemblage-491-497	0	0	79	0	0	0	0	0	0	281	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9

44	assemblage-685-353	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	51	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
44	assemblage-507-342	0	0	0	0	0	0	0	0	0	9	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	19	0	0	15	0	0	0	0	0	0	0	418	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	11
44	assemblage-988-869	0	0	0	0	0	0	0	0	0	12	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	22	0	0	13	0	0	0	0	0	0	0	423	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	11

45	assemblage-685-353	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	51	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
45	assemblage-685-361	13	93	0	0	0	0	82	13	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	47	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
45	assemblage-491-497	0	0	79	0	0	0	0	0	0	281	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9

46	assemblage-865-272	182	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	94	0	0	0	0	0	24	0	0	0	9	0	5	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	29	8
46	assemblage-595-143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	35	0	0	0	0	7	0	0	0	0	0	0	0	0	5	0	0	0	8	0	30	0	0	0	23	0	0	353	26
46	assemblage-491-497	0	0	79	0	0	0	0	0	0	281	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9

47	assemblage-865-272	182	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	94	0	0	0	0	0	24	0	0	0	9	0	5	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	29	8
47	assemblage-988-869	0	0	0	0	0	0	0	0	0	12	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	22	0	0	13	0	0	0	0	0	0	0	423	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	11
47	assemblage-491-497	0	0	79	0	0	0	0	0	0	281	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9

48	assemblage-865-272	182	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	94	0	0	0	0	0	24	0	0	0	9	0	5	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	29	8
48	assemblage-1022-687	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	50	83	0	0	0	0	57	0	0	0	30	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	5	26
48	assemblage-491-497	0	0	79	0	0	0	0	0	0	281	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9

49	assemblage-865-272	182	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	94	0	0	0	0	0	24	0	0	0	9	0	5	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	29	8
49	assemblage-1022-687	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	50	83	0	0	0	0	57	0	0	0	30	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	5	26
49	assemblage-988-869	0	0	0	0	0	0	0	0	0	12	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	22	0	0	13	0	0	0	0	0	0	0	423	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	11

50	assemblage-865-272	182	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	94	0	0	0	0	0	24	0	0	0	9	0	5	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	29	8
50	assemblage-507-342	0	0	0	0	0	0	0	0	0	9	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	19	0	0	15	0	0	0	0	0	0	0	418	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	11
50	assemblage-491-497	0	0	79	0	0	0	0	0	0	281	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9

51	assemblage-865-272	182	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	94	0	0	0	0	0	24	0	0	0	9	0	5	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	29	8
51	assemblage-507-342	0	0	0	0	0	0	0	0	0	9	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	19	0	0	15	0	0	0	0	0	0	0	418	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	11
51	assemblage-988-869	0	0	0	0	0	0	0	0	0	12	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	22	0	0	13	0	0	0	0	0	0	0	423	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	11

52	assemblage-865-272	182	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	94	0	0	0	0	0	24	0	0	0	9	0	5	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	29	8
52	assemblage-685-361	13	93	0	0	0	0	82	13	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	47	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
52	assemblage-491-497	0	0	79	0	0	0	0	0	0	281	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9

53	assemblage-865-272	182	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	94	0	0	0	0	0	24	0	0	0	9	0	5	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	29	8
53	assemblage-685-361	13	93	0	0	0	0	82	13	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	47	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
53	assemblage-988-869	0	0	0	0	0	0	0	0	0	12	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	22	0	0	13	0	0	0	0	0	0	0	423	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	11

54	assemblage-865-272	182	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	94	0	0	0	0	0	24	0	0	0	9	0	5	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	29	8
54	assemblage-685-361	13	93	0	0	0	0	82	13	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	47	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
54	assemblage-507-342	0	0	0	0	0	0	0	0	0	9	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	19	0	0	15	0	0	0	0	0	0	0	418	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	11

55	assemblage-865-272	182	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	94	0	0	0	0	0	24	0	0	0	9	0	5	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	29	8
55	assemblage-685-361	13	93	0	0	0	0	82	13	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	47	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
55	assemblage-362-519	9	111	0	0	0	0	45	17	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	45	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6

56	assemblage-865-272	182	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	94	0	0	0	0	0	24	0	0	0	9	0	5	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	29	8
56	assemblage-685-353	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	51	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
56	assemblage-491-497	0	0	79	0	0	0	0	0	0	281	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9

57	assemblage-865-272	182	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	94	0	0	0	0	0	24	0	0	0	9	0	5	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	29	8
57	assemblage-685-353	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	51	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
57	assemblage-988-869	0	0	0	0	0	0	0	0	0	12	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	22	0	0	13	0	0	0	0	0	0	0	423	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	11

58	assemblage-865-272	182	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	94	0	0	0	0	0	24	0	0	0	9	0	5	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	29	8
58	assemblage-685-353	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	51	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
58	assemblage-507-342	0	0	0	0	0	0	0	0	0	9	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	19	0	0	15	0	0	0	0	0	0	0	418	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	11

59	assemblage-865-272	182	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	94	0	0	0	0	0	24	0	0	0	9	0	5	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	29	8
59	assemblage-685-353	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	51	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
59	assemblage-362-519	9	111	0	0	0	0	45	17	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	45	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6

60	assemblage-865-272	182	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	94	0	0	0	0	0	24	0	0	0	9	0	5	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	29	8
60	assemblage-685-353	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	51	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
60	assemblage-685-361	13	93	0	0	0	0	82	13	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	47	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10

61	assemblage-476-510	0	0	61	0	0	0	0	0	0	294	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
61	assemblage-363-501	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	33	0	0	0	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37
61	assemblage-85-91	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	171	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	47	0	0	0	0	0	0	0	0	0	110	19

62	assemblage-476-510	0	0	61	0	0	0	0	0	0	294	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
62	assemblage-363-501	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	33	0	0	0	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37
62	assemblage-480-533	37	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	47	0	0	0	17	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	218	13

63	assemblage-476-510	0	0	61	0	0	0	0	0	0	294	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
63	assemblage-595-143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	35	0	0	0	0	7	0	0	0	0	0	0	0	0	5	0	0	0	8	0	30	0	0	0	23	0	0	353	26
63	assemblage-85-91	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	171	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	47	0	0	0	0	0	0	0	0	0	110	19

64	assemblage-476-510	0	0	61	0	0	0	0	0	0	294	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
64	assemblage-595-143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	35	0	0	0	0	7	0	0	0	0	0	0	0	0	5	0	0	0	8	0	30	0	0	0	23	0	0	353	26
64	assemblage-480-533	37	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	47	0	0	0	17	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	218	13

65	assemblage-476-510	0	0	61	0	0	0	0	0	0	294	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
65	assemblage-988-869	0	0	0	0	0	0	0	0	0	12	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	22	0	0	13	0	0	0	0	0	0	0	423	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	11
65	assemblage-480-533	37	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	47	0	0	0	17	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	218	13

66	assemblage-476-510	0	0	61	0	0	0	0	0	0	294	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
66	assemblage-1022-687	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	50	83	0	0	0	0	57	0	0	0	30	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	5	26
66	assemblage-85-91	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	171	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	47	0	0	0	0	0	0	0	0	0	110	19

67	assemblage-476-510	0	0	61	0	0	0	0	0	0	294	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
67	assemblage-1022-687	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	50	83	0	0	0	0	57	0	0	0	30	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	5	26
67	assemblage-480-533	37	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	47	0	0	0	17	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	218	13

68	assemblage-476-510	0	0	61	0	0	0	0	0	0	294	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
68	assemblage-1022-687	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	50	83	0	0	0	0	57	0	0	0	30	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	5	26
68	assemblage-595-143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	35	0	0	0	0	7	0	0	0	0	0	0	0	0	5	0	0	0	8	0	30	0	0	0	23	0	0	353	26

69	assemblage-476-510	0	0	61	0	0	0	0	0	0	294	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
69	assemblage-685-361	13	93	0	0	0	0	82	13	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	47	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
69	assemblage-362-519	9	111	0	0	0	0	45	17	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	45	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6

70	assemblage-476-510	0	0	61	0	0	0	0	0	0	294	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
70	assemblage-685-353	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	51	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
70	assemblage-85-91	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	171	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	47	0	0	0	0	0	0	0	0	0	110	19

71	assemblage-476-510	0	0	61	0	0	0	0	0	0	294	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
71	assemblage-685-353	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	51	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
71	assemblage-480-533	37	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	47	0	0	0	17	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	218	13

72	assemblage-476-510	0	0	61	0	0	0	0	0	0	294	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
72	assemblage-685-353	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	51	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
72	assemblage-362-519	9	111	0	0	0	0	45	17	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	45	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6

73	assemblage-476-510	0	0	61	0	0	0	0	0	0	294	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
73	assemblage-685-353	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	51	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
