Assemblage_Name	3943480-4463606-1	4-9725597-3	8889474-3-8203494	1-3-833959	8889474-4463606-1	8889474-3-696595	0-3-4413425	4-1-4	7080308-1251099-3	8889474-785109-1	5657811-3-4413425	1184030-2168198-1	1-8315262-833959	8889474-3-1	2348-3-126047	7451826-3-1	8889474-3-8092516	3523591-1251099-966503	607256-3-4413425	8889474-7607093-1	1184030-8476225-1	2348-5181985-9441481	4-7874022-2478095	4359348-3-1	2142139-3-1	1-5019935-833959	1184030-3-1	1-3-3	2348-5557556-9441481	4-5294151-3	4-1251099-3	2348-5377707-1	5554068-1251099-3	4-7515151-3	4-5897464-3	1184030-3-2807910	4-4-1	4-4-3	4-7874022-3	4-2-3	1-3-7579918	8889474-8400304-1	5959929-1251099-3	3509396-1251099-3	2975843-1251099-3	2975843-1251099-3406929	3273832-7318585-9441481	2348-3-1	2348-3-9441481	3-4-4	4-1466884-3	3-3-1	4-1251099-966503	7591531-3-1	6512905-1251099-3
assemblage-343-509	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	385	0	0	11
assemblage-564-266	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	82	0	271	6	0	0	0	0	0	26
assemblage-887-364	0	0	0	0	0	0	0	0	0	0	0	0	0	95	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	17	83	0	277	7	0	0	0	0	0	6
assemblage-727-745	0	0	0	0	27	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-159-705	0	107	0	0	0	0	7	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	21	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	11
assemblage-515-702	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	429	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	5	0	0	15
assemblage-692-724	0	0	0	0	20	0	0	0	0	0	0	0	0	412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-533-694	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	430	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	8	0	0	11
assemblage-857-390	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	387	0	0	0	0	41	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	24	0	0	0	0	0	0	13
assemblage-349-757	0	0	0	0	0	0	415	0	0	0	12	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	10	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	10
assemblage-879-379	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	5	0	0	0	0	0	0	0	23	0	0	239	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-520-691	0	0	0	0	0	0	0	0	0	0	0	0	0	343	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	43	0	0	14
assemblage-352-519	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	372	0	0	10
assemblage-839-987	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-724-723	0	0	0	0	29	0	0	0	0	0	0	0	0	416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-269-236	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-834-987	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-352-772	0	0	0	0	0	0	9	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	12	0	274	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-347-771	0	0	0	0	0	0	9	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	7	0	292	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-268-940	0	0	20	0	0	11	0	0	0	0	0	0	0	291	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	10
assemblage-146-728	0	0	0	0	0	0	0	0	0	0	0	0	0	346	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	35	0	0	7
assemblage-964-988	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	377	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-157-739	0	15	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-418-895	0	9	0	0	0	0	9	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-349-945	5	0	0	0	38	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	10	6
assemblage-549-299	0	0	0	0	0	0	0	0	0	0	0	1	0	19	0	0	0	0	0	0	11	0	0	0	0	0	454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-547-488	0	0	0	0	0	0	443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	9
assemblage-206-355	0	0	35	0	0	18	0	0	0	0	0	0	0	248	0	0	0	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	16
assemblage-185-363	0	0	0	0	0	0	0	0	0	0	0	0	0	429	0	10	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	12
assemblage-886-386	0	0	0	0	0	0	0	0	0	0	0	0	0	412	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	9
assemblage-118-366	0	0	0	0	0	0	414	0	0	0	17	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	5	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	14
assemblage-162-980	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	429	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	5	0	0	5
assemblage-200-370	0	0	38	0	0	11	0	0	0	0	0	0	0	264	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	9
assemblage-503-578	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	408	0	0	0	0	39	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	13
assemblage-202-368	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	7	0	0	0	0	0	0	0	18	0	0	255	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-264-933	0	0	35	0	0	10	0	0	0	0	0	0	0	270	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	13
assemblage-124-373	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	9	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	27	12	0	0	0	0	0	0	0	0	0	0	0	424	0	0	13
assemblage-144-970	0	105	0	0	0	0	14	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	14	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	11
assemblage-268-932	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	9	0	0	0	0	0	0	0	17	0	0	245	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	8
assemblage-421-910	0	14	0	0	0	0	7	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-661-663	0	0	0	0	30	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	427	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	14	8
assemblage-878-367	7	0	0	0	24	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	430	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	9	3
assemblage-890-368	0	0	0	0	0	0	0	0	0	0	0	6	0	31	0	0	0	0	0	0	0	0	0	0	0	0	433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
assemblage-215-380	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	416	0	0	0	0	31	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	12	0	0	0	0	0	0	9
assemblage-270-241	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-552-274	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	15	74	0	269	11	0	0	0	0	0	16
assemblage-851-1006	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-370-965	0	0	0	0	5	0	0	0	0	0	0	5	0	18	0	0	0	0	0	0	7	0	0	0	0	0	452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-539-268	0	0	0	0	19	0	0	0	0	0	0	0	0	170	0	16	0	0	0	0	0	0	0	0	0	0	272	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	1
assemblage-374-948	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	23	68	0	269	13	0	0	0	0	0	5
assemblage-396-911	0	0	0	0	0	0	6	0	0	5	0	0	0	318	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	44	0	0	7
assemblage-141-1001	0	115	0	0	0	0	7	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	13	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	4
assemblage-871-379	0	0	0	0	0	0	0	0	0	0	0	0	0	425	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	11
assemblage-431-904	0	0	0	0	0	0	0	0	0	4	0	0	0	355	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	30	0	0	10
assemblage-838-986	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-853-988	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	115	0	0	0	0	0	0	0	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-643-890	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-954-990	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	396	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-359-943	0	0	0	0	0	0	0	0	0	0	0	1	0	20	0	0	0	0	0	0	5	0	0	0	0	0	458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-493-587	0	0	36	0	0	7	0	0	0	0	0	0	0	274	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	8
assemblage-139-994	0	0	0	0	0	0	0	0	0	0	0	0	0	335	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	37	0	0	15
assemblage-752-921	0	0	0	0	0	0	8	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	10	0	294	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-204-472	0	0	0	0	0	0	404	0	0	0	16	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	12	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	4
assemblage-523-676	0	17	0	0	0	0	7	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-264-950	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	17	0	0	0	0	0	0	0	12	0	0	259	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-362-505	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	408	0	0	4
assemblage-368-489	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	385	0	0	6
assemblage-150-708	0	18	0	0	0	0	6	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-344-500	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	393	0	0	8
assemblage-364-627	0	0	0	0	15	0	0	0	0	0	0	0	0	421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-341-745	0	0	0	0	0	0	10	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	10	0	283	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-554-282	0	0	0	0	13	0	0	0	0	0	0	0	0	172	0	8	0	0	0	0	0	0	0	0	0	0	282	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-158-689	0	85	0	0	0	0	9	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	18	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	11
assemblage-187-481	0	18	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	339	0	12	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	6	0	61	0	4
assemblage-847-379	0	0	41	0	0	12	0	0	0	0	0	0	0	255	0	6	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	1
assemblage-163-698	0	17	0	0	0	0	9	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-761-903	0	0	0	0	0	0	415	0	0	0	11	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	14	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	2
assemblage-147-979	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	426	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	10	0	0	8
assemblage-120-380	0	0	0	0	0	0	410	0	0	0	16	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	6	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	10
assemblage-356-762	0	0	0	0	0	0	9	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	8	13	0	269	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-830-1001	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-897-363	0	0	0	0	14	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	74	0	0	0	0	0	0	28
assemblage-538-479	0	0	0	0	0	0	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	15
assemblage-976-999	0	0	0	57	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	14	0	377	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-636-652	4	0	0	0	33	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	427	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	13	3
assemblage-427-897	0	0	0	0	0	0	0	0	0	0	0	0	0	323	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	36	0	0	13
assemblage-390-928	0	0	0	0	9	0	0	0	0	0	0	0	0	187	0	13	0	0	0	0	0	0	0	0	0	0	257	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-827-981	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-362-744	0	18	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	327	0	31	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	61	0	16
assemblage-270-231	0	0	0	0	32	0	0	0	0	0	0	0	0	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	9	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-122-380	0	0	0	0	0	0	10	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	9	0	281	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-344-624	0	0	0	0	0	0	0	0	0	0	0	0	0	338	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	9
assemblage-702-726	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-861-376	0	0	0	0	0	0	0	0	0	0	0	0	0	423	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	15
assemblage-261-926	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	12	0	0	0	0	0	0	0	18	0	0	275	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	3
assemblage-540-275	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	13	79	0	298	4	0	0	0	0	0	9
assemblage-499-566	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	404	0	0	0	0	36	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	20	0	0	0	0	0	0	18
assemblage-889-374	7	0	0	0	29	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	5	9
