Assemblage_Name	4-3398823-3	3128491-4-3	1-1-3	4-4-3242753	3-1-6082684	4-8034054-3	4-4-527897	4-4-5940319	4-1-2	4-6389093-9679342	4-9811105-4977722	931659-2-2	0-1-0	2610108-4-9679342	931659-2-9402471	3128491-4-6935916	4-2-1081999	5847693-4-3	1014608-4-8951103	4-9207126-2	4-488167-2	4-2583421-2	2-2-1	931659-2-1717574	4-6881239-2	4-5962044-3	8709997-4-3	4-0-3	4-18006-3	4018527-2-1	3-1-4	4-3671324-3	4299931-1-2	2255222-2-2	4-4-2304922	9049390-7537704-3	6279360-2-2	4067053-2-2	1871281-4-3	3-1-2	4-12348-4977722	7195954-4-3	127742-4-3	9049390-4-3	4-4-3	4-4-7252834	2959469-4-3	4-4-4977722	4-2-2	4-7777909-4977722	931659-2347877-2	4-4-9679342	4-5900093-9679342	4-4-5079040	7841482-2-2	4-8712003-3	4-4-6187429	4-2265196-4977722	4-2500284-3	4-4-8951103	4-6334714-3	4-4-7276571	4-3061366-3	4-4-2225908
assemblage-976-999	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-636-652	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	85	0	0	0	0	0	0	222	151	0	0	0	13	0	0	0	0	0	0	12
assemblage-427-897	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	0	0	0	8	0	0	230	0	14	0	0	0	0	0	0	0	0	0	12
assemblage-390-928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	443	0	6	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-827-981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	483	0	0	0	0	0	7	0	0	0	0	0	0	0	0	10
assemblage-362-744	0	0	0	0	0	0	0	0	0	0	0	352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	2	0	0	0	31	0	9	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-270-231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	48	0	0	32	0	0	0	364	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-122-380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	435	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	17	0	0	15
assemblage-344-624	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	0	41	0	0	0	4	0	0	0	142	5	0	0	0	0	11	0	18
assemblage-702-726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	5	0	409	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-861-376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	163	14
assemblage-261-926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	293	11	0	0	0	0	0	0	0	0	0	0	6
assemblage-540-275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	0	0	0	0	0	0	48	0	0	0	0	77	0	0	0	0	0	0	11
assemblage-499-566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338	0	0	0	0	0	0	0	16	0	0	0	0	0	0	70	0	0	71	5
assemblage-889-374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	112	0	0	0	0	0	0	200	156	0	0	0	8	0	0	0	0	0	0	15
assemblage-187-490	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-527-668	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	168	0	0	270	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-490-583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305	0	0	0	0	0	0	0	21	0	0	0	0	0	0	76	0	0	87	11
assemblage-174-486	0	0	0	0	0	0	0	0	0	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	32	0	10	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-489-577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0	0	0	279	13	0	0	0	0	0	0	0	0	0	0	5
assemblage-639-891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	6	0	404	6	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-368-611	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	0	0	35	0	0	0	11	0	0	0	148	13	0	0	0	0	12	0	12
assemblage-420-895	0	33	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	15	15	0	0	0	0	0	0	0	0	0	0	0	8	21	0	0	0	0	0	0	230	0	0	0	131	0	0	0	0	0	0	0	0	0	6	0	0	0	0	10
assemblage-534-699	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	270	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-527-463	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-153-478	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	43	0	0	0	0	235	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35
assemblage-540-477	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-373-944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	457	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-665-898	0	0	0	0	0	0	10	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	9	0	0	0	382	0	0	0	0	0	9	0	0	0	0	0	8
assemblage-128-978	0	0	0	0	0	0	0	0	0	0	0	16	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-212-377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	48	0	0	0	0	0	0	0	107	0	264	0	18
assemblage-631-659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	459	0	5	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-209-386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	32	0	0	0	0	0	0	0	128	0	265	0	14
assemblage-284-931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	9	0	0	0	0	0	0	15	0	0	0	0	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	180	10
assemblage-357-512	0	0	0	0	42	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	33	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-268-242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	51	50	0	0	35	0	0	0	352	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-657-898	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	0	0	26	0	0	0	8	0	0	0	132	8	0	0	0	0	9	0	13
assemblage-749-925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	112	0	0	0	5	0	0	0	0	34	0	0	0	0	143	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-549-481	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-100-384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	23
assemblage-545-281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	361	0	0	0	0	0	0	50	0	0	0	0	74	0	0	0	0	0	0	15
assemblage-174-492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-639-660	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	86	0	0	0	0	0	0	213	164	0	0	0	9	0	0	0	0	0	0	7
assemblage-354-625	0	0	0	0	0	0	8	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	23	0	0	0	368	0	0	0	0	0	16	0	0	0	0	0	5
assemblage-634-662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	22	0	0	0	0	0	0	128	0	0	0	0	0	0	0	73	0	236	0	26
assemblage-967-994	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-540-468	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-967-996	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-142-364	0	0	0	0	0	0	0	0	0	0	0	352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	25	0	3	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-473-576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	194	0	0	0	0	0	0	78	9	0	0	0	0	0	0	57	0	70	57	18
assemblage-370-615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	42	0	0	56	0	0	0	349	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-357-616	0	0	0	0	0	0	10	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	24	0	0	0	376	0	0	0	0	0	5	0	0	0	0	0	6
assemblage-947-996	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-262-237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	28	0	0	46	0	0	0	364	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-161-461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	10	0	0	0	0	0	0	0	0	0	0	125	0	0	0	9	0	0	0	0	33	0	0	0	0	153	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-357-609	0	0	0	0	0	0	9	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	24	0	0	0	389	0	0	0	0	0	3	0	0	0	0	0	9
assemblage-357-765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-651-672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	105	0	0	0	0	0	0	168	173	0	0	0	16	0	0	0	0	0	0	20
assemblage-722-718	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	0	0	33	0	0	0	10	0	0	0	137	4	0	0	0	0	14	0	13
assemblage-281-929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337	0	0	0	0	0	0	0	13	0	0	0	0	0	0	73	0	0	70	7
assemblage-757-904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	453	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	13	0	0	17
assemblage-872-388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328	0	0	0	0	0	0	0	25	0	0	0	0	0	0	69	0	0	70	8
assemblage-648-665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	446	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	30
assemblage-516-679	0	0	0	0	0	0	0	0	0	0	0	20	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-709-731	0	0	0	0	0	0	8	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	17	0	0	0	381	0	0	0	0	0	9	0	0	0	0	0	4
assemblage-118-355	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-651-901	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	0	0	35	0	0	0	10	0	0	0	134	7	0	0	0	0	9	0	20
assemblage-337-498	0	0	0	0	33	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	31	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-275-233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	4	0	399	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-150-694	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	0	0	0	5	0	0	242	0	17	0	0	0	0	0	0	0	0	0	10
assemblage-338-611	0	0	0	0	0	0	6	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	16	0	0	0	358	0	0	0	0	0	5	0	0	0	0	0	11
assemblage-170-969	0	0	0	0	0	0	0	0	0	0	0	24	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-275-945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	161	20
assemblage-262-240	0	0	0	0	0	0	13	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	15	0	0	0	375	0	0	0	0	0	10	0	0	0	0	0	7
assemblage-200-476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-656-655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	15	0	0	0	0	0	0	121	0	0	0	0	0	0	0	57	0	271	0	16
assemblage-718-730	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	25	0	0	0	11	0	0	0	130	17	0	0	0	0	8	0	12
assemblage-413-894	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	262	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-881-375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	373	0	0	0	0	0	0	39	0	0	0	0	65	0	0	0	0	0	0	23
assemblage-483-564	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	278	4	0	0	0	0	0	0	0	0	0	0	5
assemblage-957-982	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-160-729	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	0	0	0	0	0	0	233	0	12	0	0	0	0	0	0	0	0	0	22
assemblage-148-1000	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	197	0	0	261	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-660-894	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	0	0	43	0	0	0	6	0	0	0	117	15	0	0	0	0	7	0	17
assemblage-546-468	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-762-904	0	0	0	0	0	0	0	0	0	0	0	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	26	0	9	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-358-501	0	0	0	0	43	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	29	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-763-919	0	0	0	0	0	0	0	0	0	0	0	341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	25	0	5	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-697-729	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	28	0	0	0	17	0	0	0	135	8	0	0	0	0	7	0	13
assemblage-872-390	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	84	0	0	0	0	0	0	202	169	0	0	0	13	0	0	0	0	0	0	10
assemblage-888-383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	12	0	0	0	0	0	0	130	0	0	0	0	6	0	0	70	0	240	0	7
assemblage-131-377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-534-295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367	0	0	0	0	0	0	41	0	0	0	0	78	0	0	0	0	0	0	14
assemblage-283-238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	7	0	396	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-773-891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	93	0	0	0	7	0	0	0	0	29	0	0	0	0	158	0	0	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-532-693	0	23	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	4	0	23	19	0	0	0	0	0	0	0	0	0	0	0	8	25	0	0	0	0	0	0	241	0	0	0	111	0	0	0	0	0	0	0	0	0	7	0	0	0	0	12
assemblage-653-885	0	0	0	0	0	0	0	9	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	15	207	0	0	21	0	0	0	182	0	0	0	31	0	0	0	0	0	0	0	17
assemblage-375-942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	446	0	4	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	26
