Assemblage 	OriginTime	Duration
assemblage-849-709	5800	1400
assemblage-815-708	5800	1400
assemblage-208-297	8600	1400
assemblage-650-560	7200	1400
assemblage-378-694	4400	1400
assemblage-876-623	4400	1400
assemblage-578-591	4400	1400
assemblage-595-581	4400	1400
assemblage-644-514	3000	1400
assemblage-483-871	8600	1400
assemblage-345-206	8600	1400
assemblage-927-504	3000	1400
assemblage-222-743	4400	1400
assemblage-949-404	3000	1400
assemblage-547-233	5800	1400
assemblage-528-223	5800	1400
assemblage-791-536	5800	1400
assemblage-423-164	7200	1400
assemblage-332-193	8600	1400
assemblage-330-355	3000	1400
assemblage-590-608	5800	1400
assemblage-432-175	7200	1400
assemblage-212-744	4400	1400
assemblage-636-505	3000	1400
assemblage-589-616	5800	1400
assemblage-202-750	4400	1400
assemblage-932-501	3000	1400
assemblage-933-369	3000	1400
assemblage-755-530	5800	1400
assemblage-651-550	7200	1400
assemblage-373-396	7200	1400
assemblage-435-188	7200	1400
assemblage-354-390	7200	1400
assemblage-799-623	7200	1400
assemblage-144-565	8600	1400
assemblage-952-380	3000	1400
assemblage-435-184	7200	1400
assemblage-144-559	8600	1400
assemblage-521-237	5800	1400
assemblage-774-526	5800	1400
assemblage-421-183	7200	1400
assemblage-648-550	7200	1400
assemblage-582-575	4400	1400
assemblage-960-394	3000	1400
assemblage-541-228	5800	1400
assemblage-375-712	4400	1400
assemblage-317-357	3000	1400
assemblage-873-633	4400	1400
assemblage-841-705	5800	1400
assemblage-209-308	8600	1400
assemblage-815-608	7200	1400
assemblage-887-626	4400	1400
assemblage-209-751	4400	1400
assemblage-635-495	3000	1400
assemblage-317-353	3000	1400
assemblage-775-537	5800	1400
assemblage-522-224	5800	1400
assemblage-872-629	4400	1400
assemblage-934-404	3000	1400
assemblage-844-706	5800	1400
assemblage-611-580	4400	1400
assemblage-923-515	3000	1400
assemblage-783-522	5800	1400
assemblage-371-385	7200	1400
assemblage-537-233	5800	1400
assemblage-646-504	3000	1400
assemblage-366-711	4400	1400
assemblage-926-512	3000	1400
assemblage-627-508	3000	1400
