Assemblage 	OriginTime	Duration
assemblage-816-458	3000	1400
assemblage-449-833	7200	1400
assemblage-462-832	7200	1400
assemblage-449-834	7200	1400
assemblage-693-196	5800	1400
assemblage-359-953	8600	1400
assemblage-558-959	7200	1400
assemblage-397-437	5800	1400
assemblage-824-497	3000	1400
assemblage-600-360	3000	1400
assemblage-240-440	4400	1400
assemblage-606-357	3000	1400
assemblage-825-486	3000	1400
assemblage-353-937	8600	1400
assemblage-837-467	5800	1400
assemblage-427-375	4400	1400
assemblage-762-192	5800	1400
assemblage-339-599	3000	1400
assemblage-556-454	7200	1400
assemblage-384-625	3000	1400
assemblage-787-624	8600	1400
assemblage-384-626	3000	1400
assemblage-357-945	8600	1400
assemblage-379-616	3000	1400
assemblage-581-475	7200	1400
assemblage-597-375	3000	1400
assemblage-251-469	4400	1400
assemblage-594-361	3000	1400
assemblage-787-607	8600	1400
assemblage-686-200	5800	1400
assemblage-830-468	5800	1400
assemblage-421-446	5800	1400
assemblage-575-465	7200	1400
assemblage-464-828	7200	1400
assemblage-691-193	5800	1400
assemblage-414-448	5800	1400
assemblage-426-377	4400	1400
assemblage-422-455	5800	1400
assemblage-259-465	4400	1400
assemblage-787-637	8600	1400
assemblage-743-209	5800	1400
assemblage-342-579	3000	1400
assemblage-689-203	5800	1400
assemblage-561-473	7200	1400
assemblage-351-937	8600	1400
assemblage-815-603	8600	1400
assemblage-806-473	5800	1400
assemblage-690-189	5800	1400
assemblage-617-826	8600	1400
assemblage-643-816	8600	1400
assemblage-770-616	4400	1400
assemblage-635-325	7200	1400
assemblage-827-480	3000	1400
assemblage-740-198	5800	1400
assemblage-386-616	3000	1400
assemblage-211-397	8600	1400
assemblage-412-614	3000	1400
assemblage-356-948	8600	1400
assemblage-579-365	3000	1400
assemblage-625-341	7200	1400
assemblage-667-217	5800	1400
assemblage-142-337	4400	1400
assemblage-837-445	5800	1400
assemblage-794-633	8600	1400
assemblage-748-616	4400	1400
assemblage-408-445	5800	1400
assemblage-812-471	3000	1400
assemblage-212-412	8600	1400
assemblage-602-378	3000	1400
assemblage-423-444	5800	1400
assemblage-135-356	4400	1400
assemblage-575-957	7200	1400
assemblage-135-358	4400	1400
assemblage-590-368	3000	1400
assemblage-575-481	7200	1400
assemblage-452-838	7200	1400
assemblage-222-397	8600	1400
assemblage-563-474	7200	1400
assemblage-606-363	3000	1400
assemblage-641-330	7200	1400
assemblage-694-184	5800	1400
assemblage-248-448	4400	1400
assemblage-807-630	8600	1400
assemblage-248-444	4400	1400
assemblage-684-193	5800	1400
assemblage-829-498	3000	1400
assemblage-376-953	8600	1400
assemblage-427-379	4400	1400
assemblage-452-839	7200	1400
assemblage-752-613	4400	1400
assemblage-255-456	4400	1400
assemblage-242-448	4400	1400
assemblage-826-452	5800	1400
assemblage-344-586	3000	1400
assemblage-412-434	5800	1400
assemblage-334-577	3000	1400
assemblage-602-364	3000	1400
assemblage-144-355	4400	1400
assemblage-629-314	7200	1400
assemblage-759-631	4400	1400
assemblage-851-448	5800	1400
assemblage-452-825	7200	1400
assemblage-386-631	3000	1400
assemblage-854-465	5800	1400
assemblage-829-482	3000	1400
assemblage-735-202	5800	1400
assemblage-789-616	4400	1400
assemblage-679-193	5800	1400
assemblage-634-809	8600	1400
assemblage-418-394	4400	1400
assemblage-541-938	7200	1400
assemblage-209-395	8600	1400
assemblage-325-589	3000	1400
assemblage-376-944	8600	1400
assemblage-579-925	7200	1400
assemblage-655-818	8600	1400
assemblage-648-314	7200	1400
assemblage-143-342	4400	1400
assemblage-448-822	7200	1400
assemblage-776-610	4400	1400
assemblage-339-589	3000	1400
assemblage-844-454	5800	1400
assemblage-806-628	8600	1400
assemblage-239-459	4400	1400
assemblage-434-457	5800	1400
assemblage-625-803	8600	1400
assemblage-216-418	8600	1400
assemblage-348-590	3000	1400
assemblage-746-218	5800	1400
assemblage-759-620	4400	1400
assemblage-359-920	8600	1400
assemblage-751-198	5800	1400
assemblage-423-372	4400	1400
assemblage-370-935	8600	1400
assemblage-631-326	7200	1400
assemblage-765-194	5800	1400
assemblage-627-803	8600	1400
assemblage-425-389	4400	1400
assemblage-817-471	3000	1400
assemblage-555-968	7200	1400
assemblage-388-624	3000	1400
assemblage-640-811	8600	1400
assemblage-335-583	3000	1400
assemblage-206-404	8600	1400
assemblage-201-376	8600	1400
assemblage-360-933	8600	1400
assemblage-622-813	8600	1400
assemblage-392-594	3000	1400
assemblage-630-321	7200	1400
assemblage-460-833	7200	1400
assemblage-155-332	4400	1400
assemblage-637-330	7200	1400
assemblage-850-470	5800	1400
assemblage-552-931	7200	1400
assemblage-420-380	4400	1400
assemblage-770-641	4400	1400
assemblage-786-609	8600	1400
assemblage-466-814	7200	1400
assemblage-568-474	7200	1400
assemblage-426-429	5800	1400
assemblage-610-355	3000	1400
assemblage-751-209	5800	1400
assemblage-128-357	4400	1400
assemblage-549-947	7200	1400
assemblage-381-615	3000	1400
assemblage-423-385	4400	1400
assemblage-772-636	4400	1400
assemblage-211-394	8600	1400
assemblage-553-938	7200	1400
assemblage-703-207	5800	1400
assemblage-846-466	5800	1400
assemblage-747-201	5800	1400
assemblage-127-347	4400	1400
assemblage-637-327	7200	1400
assemblage-820-494	3000	1400
assemblage-247-464	4400	1400
assemblage-628-805	8600	1400
assemblage-530-946	7200	1400
assemblage-538-463	7200	1400
assemblage-343-583	3000	1400
assemblage-587-474	7200	1400
assemblage-779-616	8600	1400
assemblage-651-801	8600	1400
assemblage-215-393	8600	1400
assemblage-383-616	3000	1400
assemblage-818-472	3000	1400
assemblage-633-331	7200	1400
assemblage-214-406	8600	1400
assemblage-427-368	4400	1400
assemblage-555-943	7200	1400
assemblage-416-375	4400	1400
assemblage-235-456	4400	1400
assemblage-568-464	7200	1400
assemblage-766-207	5800	1400
assemblage-128-363	4400	1400
assemblage-348-578	3000	1400
assemblage-125-355	4400	1400
assemblage-750-615	4400	1400
assemblage-809-608	8600	1400
assemblage-422-439	5800	1400
