Assemblage_Name	3-2224916-2	3-0-2074563	8766510-0-2	4730284-0-2	4469460-0-2	3-0-8465625	2459054-0-2	3-0-8425260	3-0-3734107	6023552-0-2	3-0-4046927	3-0-8042604	3-0-1579610	514944-0-2	9519633-0-2	2341285-0-2	3-0-5143817	3-0-4284905	3-3334108-2	3804084-0-2	9239143-0-6280075	3-7032546-2	207344-0-2	3-59710-2	3-2148453-2	5199075-0-2	3-0-9872198	6467153-0-2	3-9786774-2	6481790-0-2	3-0-2842184	3-0-4327398	3-9276799-2	1232414-0-2	3-7781291-2	3-0-1748608	3-36080-2	3-1339507-2	3-5529756-2	3-0-3186750	3-6453350-2	3-9704751-2	59971-0-2	430107-0-2	3-0-9869757	3-0-4589647	3-0-2	3-6376569-2	5193265-0-2	3-0-1697615	2315987-0-2	3-0-3135707	3463472-0-2	4500594-0-2	7497408-0-2	3-0-9974555	3-7900090-2	7613075-0-2	3-0-3032353	3-0-8485687	3-0-6542324	3-393187-2	3-0-8584326	3-9037267-2	3-0-174768	3-0-8565022	3040450-0-2	9880230-0-2	3-5450823-2	3-0-9318013	8424796-0-2	3-6371100-2	5154216-0-2	4469460-0-5238568	3-0-9851926	3-0-8468462	9239143-0-2	3-0-6900952	3400464-0-2	1584189-0-2	3-0-740958	3-5900807-2	3-7260976-2	3-0-891846	3-0-3060543	3-3259261-2	3-0-2202684	4590168-0-2	3-0-5318462	9324032-0-2	9771318-0-2	3-4386976-2	3828464-0-2	5778264-0-2	3-9043977-2	670169-0-2	3-0-2298865	3-0-4502717	3-7791232-2	9239143-0-5018728	2211891-0-2	3-0-7109700	3-1568546-2	3-4717020-2	3-5675825-2	3-0-3352863	8391577-0-2	3-0-5767885	8539826-0-2	4913126-0-2	9366752-0-2
assemblage-21-4	0	0	0	0	1467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	303	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
assemblage-21-3	0	0	0	0	588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1474	0	0	0	0	1	0	0	62	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	9	0	0	0	35	0	0	0
assemblage-28-3	5	0	0	0	1122	0	0	0	20	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18712	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	266	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
assemblage-25-4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	40341	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
assemblage-6-2	0	0	1	0	1139	0	0	0	2	1	6	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18731	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	201	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-7-3	0	0	0	0	549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1742	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	5	0	0	0	48	0	0	0
assemblage-20-3	3	0	0	0	1086	0	0	0	29	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18738	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	1	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
assemblage-20-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
assemblage-18-4	0	0	0	0	1474	1	0	0	15	0	6	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	37750	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1752	0	0	1	0	0	0	0	207	0	0	1	26	0	0	0	0	0	2	0	40	0	0	1	0	0	0	0	0	0	0	177	0	0	0
assemblage-16-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	12	0	0	0	29452	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0
assemblage-19-1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	22	0	1	0	1	3	0	0	11	69351	67	0	0	0	300	0	0	0	1	0	0	2	0	1	1	0	0	1	2	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	280	0	0	0	3	0	3	0	0	0	0	103	0	0	0	0	1	0	0	0	0	5	0	0	0	0
assemblage-4-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	20263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
