Assemblage_Name	6355284-1-1	3-9699320-1	3-1-2387627	3-7873312-1	3078391-1-1	7736748-1-1	3-1928724-1	3937328-1-1	3-5598285-1	4639029-1-1	3154636-1-1	948176-1-1	6150476-1-1	3-1-906488	3-9264952-1	3-8335587-1	4-9627250-3	4-8566254-3	3-6881686-1	3-3932912-1	3-2470364-1	7848174-1-1	3-1-7430914	4-7220914-3	3-1-9174392	4-3-2452002	4960541-1-1	3-8064044-1	3-6350104-1	4-1366717-3	4-8584967-3	3-4522840-1	3-7185862-1	3-6652319-1	4429983-1-1	4-3-7326946	3-1628018-1	3-1-5584049	4492705-1-1	3-1-4353663	1660231-1-1	3-7924446-1	3-9034644-1	4-3-5890060	3-5968203-1	5446359-1-1	3014825-1-1	448015-1-1	3-616717-1	3-4515102-1	3-1-9796745	3-4242050-1	2481529-1-1	4-6865778-3	7105234-1-1	366437-1-1	962212-1-1	3-323003-1	3-1-6519877	9208320-1-1	6215477-1-1	3-2742612-1	3-1-5364723	3-1-9848662	3-1-9654677	3-1-2714393	9323595-1-1	5709335-1-1	3-1-5714476	3-1875613-1	3-9305730-1	3237302-1-1	3974663-1-1	3-6505551-1	3-9652782-1	3-1-1100518	3-997651-1	4-3-3	3-8074567-1	3-1-4875187	4-3-1536440	3-6426454-1	3-9859296-1	3-1510890-1	3-2116954-1	3-1-8671903	3-2595313-1	3-1-3703537	3-5278452-1	8076887-1-1	3-4242050-6853423	3-2734091-1	843890-3-3	3-6134578-1	1080315-1-1	3508195-1-1	4208584-1-1	3045822-3-3	3-1-6682037	3-1-1	8225564-1-1	3-2242676-1	3-1-4989403	3-1-5266364	3-1-929229	3998272-1-1	302947-3-3	1287193-1-1	3516407-1-1	7944983-3-3	3-1-2145562
assemblage-7-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	833	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	972	0	0	0	0	18	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	9803	0	0	1	64	0	0	0	0	0	0	0
assemblage-17-15	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	13248	0	0	0	0	0	0	0	0	0	0	0
assemblage-21-8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3562	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13826	0	0	0	0	0	0	1	0	0	0	0
assemblage-7-14	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	14567	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	30021	0	0	0	0	0	0	0	0	0	0	0
assemblage-48-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13190	0	0	0	0	0	0	0	0	0	0	0
assemblage-26-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	804	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9631	0	0	0	37	0	0	0	0	0	0	0
assemblage-6-6	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	1882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16600	0	0	0	0	0	0	0	0	0	0	0
assemblage-15-17	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1497	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	19895	0	0	0	0	0	0	0	0	0	0	0
assemblage-19-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	865	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	1022	0	0	0	0	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9711	0	0	0	83	0	0	0	0	0	0	0
assemblage-43-1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	790	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	991	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9823	0	0	0	69	0	0	0	0	0	0	0
assemblage-19-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	973	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1136	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9446	0	0	0	129	0	0	0	0	0	0	0
assemblage-20-8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	911	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	20516	0	0	0	0	0	0	0	0	0	0	0
assemblage-10-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	375	0	1	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	6	0	0	0	13635	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30772	0	0	0	0	0	0	0	0	0	0	0
assemblage-23-14	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	357	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	18	0	0	0	11856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32663	0	0	0	0	0	0	0	0	6	0	0
assemblage-36-13	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	327	0	0	0	0	0	0	1	0	0	0	0	0	63	0	0	0	0	0	0	0	0	1	0	0	0	13616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30964	0	0	0	0	12	0	0	0	0	0	0
assemblage-18-2	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	605	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	13402	0	0	0	0	0	0	0	0	0	1	0	1	0	5	0	0	0	0	0	0	0	30819	0	0	0	0	0	0	0	0	0	0	0
assemblage-23-18	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1460	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	19951	0	1	0	0	0	0	0	0	0	0	0
assemblage-45-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1689	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	19758	0	0	0	0	0	0	0	0	0	0	0
assemblage-6-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16243	0	0	0	0	0	0	0	0	0	0	0
assemblage-29-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13793	0	0	0	0	0	0	6	0	0	0	0
