Seriation_Number	Assemblage	3-4919179-1283151	2-9155993-2380781	2-7444650-2380781	5660961-2-2144254	8686891-8771218-9295576	3-4919179-1198245	3-4919179-2641281	6046892-8771218-2380781	3-4919179-1246825	3-6323090-1	3-1-1	2-2776146-2380781	2286111-4919179-1	9137402-4919179-1	3-5981222-1	1376588-6323090-1	9351274-4919179-1	1-1-1	2-2947082-2380781	0-4-4	8686891-8771218-2380781	2122427-4919179-1	1-2-2144254	3-4919179-8836489	1716825-2-3	8686891-8771218-3959453	4-2491633-4	431805-4-4	8686891-3684699-2380781	1-2-3	7974409-2947082-2380781	3-799211-1	3-440655-1	2-3-1	4955252-8771218-2380781	0-3-2	2-8771218-2380781	4940136-1-0	2-7444650-9597746	9905954-4919179-1	6947615-4919179-1	2-5622160-2380781	3702521-8771218-2380781	2232380-2947082-2380781	3-4919179-1	2-3-2380781	2-5302857-2380781	8686891-8771218-2835564	1-3247362-3	3-4919179-6504723	4-1-0	3-3497595-1	8686891-8771218-5090766	8535480-6323090-1	6788910-4919179-1	2-4470709-2380781	3-9319610-1	2-2876945-2380781	2-7444650-533147	8686891-8771218-2379541
101	assemblage-447-448	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	37	0	0	0	0	0	67	0	0	0	0	0	0	0	0	23
101	assemblage-943-100	0	0	14	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	116	0	0	9	4	0	0	0	0	0	0	0	0	0	0	176	17	0	0	0	0	96	0	0	0	0	0	0	0	0	14

102	assemblage-188-884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	21
102	assemblage-447-448	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	37	0	0	0	0	0	67	0	0	0	0	0	0	0	0	23
102	assemblage-110-107	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	403	0	0	0	0	0	0	17	0	0	0	0	11	0	0	6

103	assemblage-188-884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	21
103	assemblage-126-731	40	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	11	0	0	0	0	0	23	0	0	0	0	0	9	0	0	0	0	0	0	0	0	13
103	assemblage-943-100	0	0	14	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	116	0	0	9	4	0	0	0	0	0	0	0	0	0	0	176	17	0	0	0	0	96	0	0	0	0	0	0	0	0	14

104	assemblage-188-884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	21
104	assemblage-126-731	40	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	11	0	0	0	0	0	23	0	0	0	0	0	9	0	0	0	0	0	0	0	0	13
104	assemblage-110-107	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	403	0	0	0	0	0	0	17	0	0	0	0	11	0	0	6

105	assemblage-188-884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	21
105	assemblage-647-581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	28
105	assemblage-181-736	0	0	0	0	0	0	0	0	0	198	206	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	6	0	0	0	0	0	0	0	0	0	0	24

106	assemblage-188-884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	21
106	assemblage-647-581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	28
106	assemblage-943-100	0	0	14	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	116	0	0	9	4	0	0	0	0	0	0	0	0	0	0	176	17	0	0	0	0	96	0	0	0	0	0	0	0	0	14

107	assemblage-188-884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	21
107	assemblage-647-581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	28
107	assemblage-946-107	0	0	199	0	0	0	0	0	0	12	13	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	8	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	55	0	0	0	0	0	0	0	0	29

108	assemblage-188-884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	21
108	assemblage-647-581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	28
108	assemblage-110-107	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	403	0	0	0	0	0	0	17	0	0	0	0	11	0	0	6

109	assemblage-188-884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	21
109	assemblage-359-470	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	117	0	0	0	0	0	161	0	0	0	17	0	0	0	0	22
109	assemblage-181-736	0	0	0	0	0	0	0	0	0	198	206	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	6	0	0	0	0	0	0	0	0	0	0	24

110	assemblage-188-884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	21
110	assemblage-359-470	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	117	0	0	0	0	0	161	0	0	0	17	0	0	0	0	22
110	assemblage-943-100	0	0	14	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	116	0	0	9	4	0	0	0	0	0	0	0	0	0	0	176	17	0	0	0	0	96	0	0	0	0	0	0	0	0	14

111	assemblage-188-884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	21
111	assemblage-359-470	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	117	0	0	0	0	0	161	0	0	0	17	0	0	0	0	22
111	assemblage-946-107	0	0	199	0	0	0	0	0	0	12	13	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	8	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	55	0	0	0	0	0	0	0	0	29

112	assemblage-188-884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	21
112	assemblage-359-470	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	117	0	0	0	0	0	161	0	0	0	17	0	0	0	0	22
112	assemblage-110-107	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	403	0	0	0	0	0	0	17	0	0	0	0	11	0	0	6

113	assemblage-188-884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	21
113	assemblage-359-470	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	117	0	0	0	0	0	161	0	0	0	17	0	0	0	0	22
113	assemblage-647-581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	28

114	assemblage-188-884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	21
114	assemblage-441-458	0	0	19	0	0	0	0	0	28	0	17	0	0	0	0	0	0	0	130	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	132	0	0	9	0	0	0	0	0	0	0	0	0	0	0	8
114	assemblage-346-467	0	0	19	0	0	0	0	0	31	0	16	0	0	0	0	0	0	0	134	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	122	0	0	0	0	0	0	0	141	0	0	5	0	0	0	0	0	0	0	0	0	0	0	5

115	assemblage-188-884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	21
115	assemblage-441-458	0	0	19	0	0	0	0	0	28	0	17	0	0	0	0	0	0	0	130	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	132	0	0	9	0	0	0	0	0	0	0	0	0	0	0	8
115	assemblage-110-107	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	403	0	0	0	0	0	0	17	0	0	0	0	11	0	0	6

116	assemblage-805-544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	27
116	assemblage-955-844	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	315	0	0	0	0	8	0	0	0	0	0	0	0	0	0	35
116	assemblage-181-736	0	0	0	0	0	0	0	0	0	198	206	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	6	0	0	0	0	0	0	0	0	0	0	24

117	assemblage-805-544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	27
117	assemblage-715-624	0	0	17	0	0	0	0	0	29	0	10	0	0	0	0	0	0	0	145	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	122	0	0	0	0	0	0	0	122	0	0	3	0	0	0	0	0	0	0	0	0	0	0	5
117	assemblage-346-467	0	0	19	0	0	0	0	0	31	0	16	0	0	0	0	0	0	0	134	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	122	0	0	0	0	0	0	0	141	0	0	5	0	0	0	0	0	0	0	0	0	0	0	5

118	assemblage-805-544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	27
118	assemblage-178-720	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	79	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	98	0	13
118	assemblage-586-290	0	0	0	0	0	12	0	0	0	0	0	0	17	0	0	0	0	0	78	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	0	20	0	0	0	0	0	9	0	0	0	0	3	0	6

119	assemblage-805-544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	27
119	assemblage-178-720	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	79	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	98	0	13
119	assemblage-943-100	0	0	14	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	116	0	0	9	4	0	0	0	0	0	0	0	0	0	0	176	17	0	0	0	0	96	0	0	0	0	0	0	0	0	14

120	assemblage-805-544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	27
120	assemblage-494-173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	285	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	16	0	0	0	16
120	assemblage-943-100	0	0	14	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	116	0	0	9	4	0	0	0	0	0	0	0	0	0	0	176	17	0	0	0	0	96	0	0	0	0	0	0	0	0	14

121	assemblage-805-544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	27
121	assemblage-946-107	0	0	199	0	0	0	0	0	0	12	13	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	8	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	55	0	0	0	0	0	0	0	0	29
121	assemblage-181-736	0	0	0	0	0	0	0	0	0	198	206	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	6	0	0	0	0	0	0	0	0	0	0	24

122	assemblage-805-544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	27
122	assemblage-946-107	0	0	199	0	0	0	0	0	0	12	13	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	8	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	55	0	0	0	0	0	0	0	0	29
122	assemblage-943-100	0	0	14	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	116	0	0	9	4	0	0	0	0	0	0	0	0	0	0	176	17	0	0	0	0	96	0	0	0	0	0	0	0	0	14

123	assemblage-805-544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	27
123	assemblage-447-448	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	37	0	0	0	0	0	67	0	0	0	0	0	0	0	0	23
123	assemblage-943-100	0	0	14	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	116	0	0	9	4	0	0	0	0	0	0	0	0	0	0	176	17	0	0	0	0	96	0	0	0	0	0	0	0	0	14

124	assemblage-805-544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	27
124	assemblage-447-448	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	37	0	0	0	0	0	67	0	0	0	0	0	0	0	0	23
124	assemblage-110-107	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	403	0	0	0	0	0	0	17	0	0	0	0	11	0	0	6

125	assemblage-805-544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	27
125	assemblage-126-731	40	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	11	0	0	0	0	0	23	0	0	0	0	0	9	0	0	0	0	0	0	0	0	13
125	assemblage-943-100	0	0	14	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	116	0	0	9	4	0	0	0	0	0	0	0	0	0	0	176	17	0	0	0	0	96	0	0	0	0	0	0	0	0	14

126	assemblage-805-544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	27
126	assemblage-126-731	40	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	11	0	0	0	0	0	23	0	0	0	0	0	9	0	0	0	0	0	0	0	0	13
126	assemblage-110-107	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	403	0	0	0	0	0	0	17	0	0	0	0	11	0	0	6

127	assemblage-805-544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	27
127	assemblage-647-581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	28
127	assemblage-181-736	0	0	0	0	0	0	0	0	0	198	206	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	6	0	0	0	0	0	0	0	0	0	0	24

128	assemblage-805-544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	27
128	assemblage-647-581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	28
128	assemblage-943-100	0	0	14	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	116	0	0	9	4	0	0	0	0	0	0	0	0	0	0	176	17	0	0	0	0	96	0	0	0	0	0	0	0	0	14

129	assemblage-805-544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	27
129	assemblage-647-581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	28
129	assemblage-946-107	0	0	199	0	0	0	0	0	0	12	13	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	8	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	55	0	0	0	0	0	0	0	0	29

130	assemblage-805-544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	27
130	assemblage-647-581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	28
130	assemblage-110-107	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	403	0	0	0	0	0	0	17	0	0	0	0	11	0	0	6

131	assemblage-805-544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	27
131	assemblage-359-470	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	117	0	0	0	0	0	161	0	0	0	17	0	0	0	0	22
131	assemblage-943-100	0	0	14	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	116	0	0	9	4	0	0	0	0	0	0	0	0	0	0	176	17	0	0	0	0	96	0	0	0	0	0	0	0	0	14

132	assemblage-805-544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	27
132	assemblage-359-470	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	117	0	0	0	0	0	161	0	0	0	17	0	0	0	0	22
132	assemblage-110-107	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	403	0	0	0	0	0	0	17	0	0	0	0	11	0	0	6

133	assemblage-805-544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	27
133	assemblage-441-458	0	0	19	0	0	0	0	0	28	0	17	0	0	0	0	0	0	0	130	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	132	0	0	9	0	0	0	0	0	0	0	0	0	0	0	8
133	assemblage-346-467	0	0	19	0	0	0	0	0	31	0	16	0	0	0	0	0	0	0	134	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	122	0	0	0	0	0	0	0	141	0	0	5	0	0	0	0	0	0	0	0	0	0	0	5

134	assemblage-805-544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	27
134	assemblage-441-458	0	0	19	0	0	0	0	0	28	0	17	0	0	0	0	0	0	0	130	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	132	0	0	9	0	0	0	0	0	0	0	0	0	0	0	8
134	assemblage-110-107	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	403	0	0	0	0	0	0	17	0	0	0	0	11	0	0	6

135	assemblage-805-544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	27
