Assemblage_Name	823213-7284367-34515	3946190-4-2	5610498-2-4	2-4-5314329	3552585-4-2	2-4-8959839	823213-4-6600752	2-4-7135794	5805629-2-1	2-2-1	8092959-4-2776790	2-4-2776790	1699386-4-2	2-4-4103850	4958643-4-3646624	7250888-2-4	823213-4-1236678	0-2-4	823213-4-3690380	2-4-5562174	823213-2644870-34515	2-4-491684	823213-7284367-6082563	2-4-2	823213-4-6488607	2-2-672240	4958643-607828-3269122	4958643-4-3269122	2-4-3424143	4-2-4	2303633-4-2	7913822-607828-3269122	823213-4-34515	4378603-4-34515	2-7527780-1	2799825-2-4	823213-4-2	5805629-6272981-1	1699386-4-3037648	823213-2885997-34515	4958643-4-2	9659669-4-4103850	3911063-7284367-34515	823213-7284367-7464847	823213-1203819-34515	2-2523473-6266002	4958643-5160136-2	2-4-8411193	2209031-4-6488607	2-1301171-2776790	823213-360755-7270754	2-1100523-2	823213-1891676-6082563	823213-360755-34515	2205767-7284367-34515
assemblage-173-741	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	46	83	0	0	0	0	64	0	0	0	42	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	12	20
assemblage-491-497	0	0	79	0	0	0	0	0	0	281	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-269-411	0	0	0	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	11
assemblage-154-804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	333	0	0	0	0	0	130	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-477-540	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	54	0	0	0	13	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	205	16
assemblage-608-784	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	46	83	0	0	0	0	49	0	0	0	25	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	6	12
assemblage-481-520	0	0	0	0	0	0	0	0	0	37	0	197	0	13	0	0	0	0	0	0	0	0	0	18	0	0	0	0	16	0	0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	9
assemblage-507-342	0	0	0	0	0	0	0	0	0	9	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	19	0	0	15	0	0	0	0	0	0	0	418	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-782-144	0	91	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	2	65	0	0	0	0	0	0	0	70	9	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	5
assemblage-983-854	0	0	0	0	0	0	0	0	0	43	0	214	0	17	0	0	0	0	0	0	0	0	0	13	0	0	0	0	9	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	4
assemblage-913-562	0	0	0	0	0	0	0	0	0	492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-492-530	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	44	0	66	82	0	0	0	0	56	0	0	0	28	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	4	13
assemblage-979-166	0	0	0	0	0	0	0	0	0	141	4	27	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	4	0	0	0	0	0	0	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-1015-682	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	35	0	0	0	6	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	214	21
assemblage-791-131	5	0	0	0	0	0	49	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	13	0	0	0	0	0	0	0	0	0	0	5	0	0	32
assemblage-968-161	0	0	0	0	0	0	0	0	0	142	5	22	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	3	0	0	0	0	0	0	0	266	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1
assemblage-962-960	0	0	0	0	5	0	0	0	0	6	0	23	0	10	0	0	0	0	0	0	0	0	0	12	0	0	0	0	31	0	0	0	0	0	0	0	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-475-348	0	0	0	0	0	0	0	0	0	3	0	0	0	23	0	0	0	0	0	0	0	0	0	5	0	19	0	0	21	0	0	0	0	0	0	0	414	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-597-196	0	0	0	0	0	0	0	0	0	127	11	23	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	11	0	0	0	0	0	0	0	270	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	7
assemblage-789-134	13	102	0	0	0	0	50	10	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	39	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-175-734	195	0	0	0	0	0	6	0	0	0	0	0	10	0	0	0	4	0	0	0	0	0	27	11	19	0	5	0	0	0	0	0	71	0	0	0	21	0	0	0	9	0	0	0	0	0	0	0	30	0	0	0	18	59	15
assemblage-971-894	11	91	0	0	0	0	71	12	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	47	0	0	0	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-159-732	62	0	0	0	0	0	11	0	0	0	0	0	18	0	0	0	26	0	0	0	0	0	8	0	42	0	19	24	0	0	0	0	73	0	0	0	16	0	9	0	91	0	0	0	0	0	0	0	9	0	0	0	0	80	12
assemblage-853-282	179	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	91	0	0	0	0	0	20	0	0	0	8	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	26	16
assemblage-152-802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	9	0	323	0	0	0	0	0	123	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-178-748	166	0	0	0	0	0	10	0	0	0	0	0	8	0	0	0	4	0	0	0	0	0	28	7	25	0	3	0	0	0	0	0	63	0	0	0	16	0	0	0	14	0	0	0	0	0	0	0	35	0	0	0	24	81	16
assemblage-482-319	0	0	0	0	0	0	0	0	0	38	0	197	0	15	0	0	0	0	0	0	0	0	0	17	0	0	0	0	14	0	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	11
assemblage-261-408	0	0	0	0	0	0	0	0	0	129	7	36	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	266	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	18
assemblage-688-790	0	0	0	123	0	10	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-934-958	0	0	0	0	8	0	0	0	0	8	0	30	0	12	0	0	0	0	0	0	0	0	0	9	0	0	0	0	55	0	0	0	0	0	0	0	362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-582-927	82	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	10	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	85	8
assemblage-95-114	183	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	88	0	0	0	0	0	31	0	0	0	10	0	5	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	21	15
assemblage-601-777	181	0	0	0	0	0	5	0	0	0	0	0	5	0	0	0	3	0	0	0	0	0	36	15	32	0	5	0	0	0	0	0	68	0	0	0	21	0	0	0	10	0	0	0	0	0	0	0	18	0	0	0	7	78	16
assemblage-961-912	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	45	0	0	0	343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33
assemblage-605-143	41	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	53	0	192	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	7	34	0	0	37	0	0	0	0	0	0	0	0	0	109	11
assemblage-909-570	0	0	0	0	0	0	0	0	0	492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-897-580	0	0	0	0	0	0	0	0	0	488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-981-906	0	91	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	8	57	0	0	0	0	0	0	0	100	5	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	8
assemblage-912-570	0	0	0	0	0	0	0	0	0	484	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-710-795	0	0	0	1	0	0	0	0	16	242	0	0	0	0	0	0	0	0	0	10	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	5
assemblage-168-801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	327	0	0	0	0	0	127	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-480-509	0	0	0	0	0	0	0	0	0	4	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	25	0	0	17	0	0	0	0	0	0	0	415	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-457-525	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	37	0	0	0	10	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	210	25
assemblage-988-869	0	0	0	0	0	0	0	0	0	12	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	22	0	0	13	0	0	0	0	0	0	0	423	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-996-670	27	0	0	0	0	0	16	0	0	0	0	0	64	0	0	0	95	0	0	0	0	0	0	0	61	0	11	0	0	0	0	0	157	0	0	0	0	0	28	0	10	0	0	0	0	0	0	0	0	0	0	0	0	23	8
assemblage-705-361	8	0	0	0	0	0	64	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	7	0	0	0	0	0	0	0	0	0	0	8	0	0	28
assemblage-580-132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	41	0	0	0	0	17	0	0	0	0	0	0	0	0	4	0	0	0	13	0	14	0	0	0	10	0	0	366	21
assemblage-483-530	29	0	0	0	0	0	22	0	0	0	0	0	69	0	0	0	107	0	0	0	0	0	0	0	66	0	5	0	0	0	0	0	155	0	0	0	0	0	20	0	11	0	0	0	0	0	0	0	0	0	0	0	0	7	9
assemblage-891-577	0	0	0	0	0	0	0	0	0	487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-906-852	0	0	22	0	0	0	0	0	0	175	0	0	0	0	0	0	0	31	0	0	0	0	0	137	0	0	0	0	0	33	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-953-953	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	232	0	0	0	0	9	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	12
assemblage-476-510	0	0	61	0	0	0	0	0	0	294	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-898-874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-688-386	10	0	0	0	0	0	39	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	15	0	0	0	0	0	0	0	0	0	0	14	0	0	30
assemblage-685-353	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	51	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-362-519	9	111	0	0	0	0	45	17	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	45	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-465-493	0	0	0	0	0	0	0	0	0	6	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	34	0	0	19	0	0	0	0	0	0	0	406	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-360-511	0	105	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	5	61	0	0	0	0	0	0	0	86	5	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	8
assemblage-870-284	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	166	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	36	0	0	0	0	0	0	0	0	0	120	16
assemblage-613-196	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	11
assemblage-957-951	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	209	0	0	0	0	4	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	19
assemblage-968-867	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	16	0	0	10	0	0	0	0	0	0	0	423	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-601-205	0	0	0	115	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	314	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-955-932	0	0	0	0	0	0	0	0	0	36	0	220	0	15	0	0	0	0	0	0	0	0	0	13	0	0	0	0	13	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	7
