Assemblage_Name	7778611-1-0	7405456-1420358-4262211	4-7466903-4	2-4-650193	8115366-1868695-3	3-4-5799431	1447462-9381167-9192535	3794369-4-3	2-4-3976248	4-9305141-1	3058294-5832730-4262211	1-5832730-4262211	1-1-4	9380424-5832730-8561090	8115366-4-4072146	3970996-1-8527616	1-3892809-4262211	7985907-1420358-9192535	3-4-7034675	8864793-5832730-4262211	1-6089511-4262211	1-5832730-3325835	1640513-3445125-0	2-0-0	2104519-5832730-4262211	4-1-7368696	1-5832730-4221	2-8439971-4	544913-1-4	1447462-1420358-9192535	8115366-4-3	1640513-1-7695689	9380424-5832730-4262211	1-5832730-1007248	1-5186936-4262211	4310016-5832730-4262211	1640513-74579-0	1-1420358-2	7250949-1420358-2	5992602-1420358-4262211	1-4-7228245	4-2254077-4	9408225-5832730-4262211	8115366-4-165376	1640513-1-0	5783339-1420358-4262211	5720006-5832730-4262211	1-1420358-4262211	7985907-4221748-9192535	4-2-1	1640513-1-9440155	1-629963-4262211	1-4-2	1-5832730-2890412	3-4-3	3-9114782-3	1-5832730-8326715	627758-5832730-4262211	1-5832730-6271558	4-5592403-4	7985907-1420358-2	4-1-4	4-8752670-4	4-0-4436461	5901755-0-2	1-4-5197003	1-1420358-5748806	1-5832730-4905036	1447462-1420358-2111951	1447462-9381167-4737048	4-0-2	8115366-4-1361419	4318440-1-0	2-4-4	8115366-4-5029514	6175617-1420358-2	9721942-4-4	4-1-8527616	1-6320036-4262211	2851203-5832730-4262211
assemblage-688-790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-934-958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	257	0	0	0	0	0	0	0	0	0	0	0	13	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29
assemblage-582-927	0	0	0	0	0	0	0	0	0	0	0	163	0	0	106	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-95-114	0	0	0	0	0	0	0	0	0	0	0	408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	18	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
assemblage-601-777	0	0	0	0	0	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	117	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	11
assemblage-961-912	0	0	0	0	0	0	11	0	0	0	0	13	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	18
assemblage-605-143	0	0	0	0	0	0	0	7	0	0	0	413	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	15	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	27
assemblage-909-570	0	0	0	0	0	0	0	0	0	12	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	8	0	0	0	159	0	0	0	0	71	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	12	7	0	0	0	0	0	16
assemblage-897-580	0	0	0	0	0	0	0	0	0	5	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	133	0	0	8	0	0	0	130	0	0	0	0	66	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	10	0	0	0	0	0	0	20
assemblage-981-906	0	0	0	0	0	0	0	0	0	0	19	262	0	0	0	0	0	28	0	0	0	0	0	0	10	0	0	0	0	0	19	0	0	0	0	0	0	21	0	0	0	0	0	0	0	28	9	78	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-912-570	0	0	0	0	0	0	0	0	0	4	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	12	0	0	0	140	0	0	0	0	59	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	5	8	0	0	0	0	0	17
assemblage-710-795	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	20
assemblage-168-801	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	406	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	8
assemblage-480-509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	25	0	0	0	0	0	74	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	25
assemblage-457-525	0	0	0	0	11	0	0	0	0	0	0	210	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	6	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	23
assemblage-988-869	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	22	0	0	0	0	0	54	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	22
assemblage-996-670	0	0	0	0	0	0	41	0	0	0	0	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	4
assemblage-705-361	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-580-132	0	0	0	0	0	0	0	0	0	0	0	353	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	75	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-483-530	0	0	0	0	0	0	38	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	4
assemblage-891-577	0	0	0	0	0	0	0	0	0	11	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	7	0	13	0	0	0	123	0	0	0	0	65	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	2	9	0	0	0	0	0	16
assemblage-906-852	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	59	0	0	0	0	20	0	0	12	0	114	0	0	0	0	0	0	64	2	0	0	0	0	0	0	0	31	0	0	81	0	0	0	0	0	48
assemblage-953-953	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	239	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	54	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-476-510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355	0	0	8	0	0	23
assemblage-898-874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	258	27	18	6	0	0	0	0	0	91	0	0	0	0	0	0	0	0	22
assemblage-688-386	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
assemblage-685-353	0	0	0	0	0	0	3	0	0	0	0	13	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	4	250	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	13
assemblage-362-519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	57	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-465-493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	22	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	25	0	0	0	0	0	78	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	23
assemblage-360-511	0	0	0	0	0	0	0	0	0	0	13	282	0	0	0	0	0	34	0	0	0	0	0	0	13	0	0	0	0	0	21	0	0	0	0	0	0	15	0	0	0	0	0	0	0	32	0	59	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-870-284	0	0	0	0	0	0	0	9	0	0	0	420	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-613-196	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	10
assemblage-957-951	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	238	0	15	0	0	0	0	0	0	0	116	0	0	0	0	0	0	34	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-968-867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	20	0	0	0	0	0	64	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	18
assemblage-601-205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-955-932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0	200	7	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-971-160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	430	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	17
assemblage-604-776	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	128	0	0	0	0	0	0	0	0	0	0	0	5	18	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	8
assemblage-99-118	0	0	0	0	0	0	0	8	0	0	0	430	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	18	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-472-509	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	232	0	7	0	0	0	0	0	0	0	116	0	0	0	0	0	0	41	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-363-501	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	15
assemblage-983-157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	14
assemblage-246-404	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	12
assemblage-457-531	0	0	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	132	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	8
assemblage-1014-702	0	0	0	0	0	0	0	0	0	0	0	411	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	14	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-120-123	0	0	0	0	0	0	0	0	0	0	0	203	0	0	89	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-481-361	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	28	0	0	0	0	0	64	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	13
assemblage-364-510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	54	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	9
assemblage-640-200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	17	0	17
assemblage-984-844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	255	0	0	0	0	0	0	2	0	0	0	0	8	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	15
assemblage-685-361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	41	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	25
assemblage-953-967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0	205	7	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-784-114	0	0	0	0	0	0	0	0	0	0	30	276	0	0	0	0	0	26	0	0	0	0	0	0	11	0	0	0	0	0	18	0	0	0	0	0	0	11	0	0	0	0	0	0	0	22	6	77	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-592-142	0	0	0	0	0	0	0	0	0	0	0	353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	46	0	60	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-898-869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	284	22	10	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	16
assemblage-853-261	0	0	0	0	0	0	0	0	0	0	0	179	0	0	106	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-973-890	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	234	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	18
assemblage-164-788	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-984-897	0	0	0	0	0	0	0	0	0	0	17	270	0	0	0	0	0	32	0	0	0	0	0	0	5	0	0	0	0	0	36	0	0	0	0	0	0	9	0	0	0	0	0	0	0	33	0	70	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-595-143	0	0	0	0	0	0	0	0	0	0	0	345	0	10	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	44	0	54	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-948-937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	258	0	0	0	0	0	0	6	0	0	0	0	7	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-477-531	0	0	0	0	0	0	39	0	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	10
assemblage-169-727	0	0	0	0	9	0	0	0	0	0	0	179	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	15
assemblage-973-856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	261	0	0	0	0	0	0	12	0	0	0	0	13	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-861-255	0	0	0	0	0	0	0	5	0	0	0	404	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	13	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-722-797	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	322	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	19
assemblage-612-790	0	0	0	0	0	0	41	0	0	0	0	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	8
assemblage-772-121	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-357-491	0	0	0	0	0	0	0	0	0	0	7	104	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	37	71	0	0	0	0	0	0	34	0	0	0	0	0	0	0	15	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-491-351	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	0	8	0	0	0	0	0	0	0	106	0	0	0	4	0	0	37	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-895-883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	266	25	18	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	11
assemblage-916-864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	275	33	4	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	14
assemblage-989-154	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	319	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	19
assemblage-685-371	0	5	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-940-955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	197	0	0	0	0	0	0	215	6	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-580-918	0	0	0	0	0	0	0	0	0	0	0	348	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	69	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-153-803	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-920-847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	293	14	11	8	0	0	0	0	0	85	0	0	0	0	0	0	0	0	16
