Assemblage 	OriginTime	Duration
assemblage-480-314	3000	1400
assemblage-288-249	7200	1400
assemblage-298-248	7200	1400
assemblage-321-251	7200	1400
assemblage-289-265	7200	1400
assemblage-476-312	3000	1400
assemblage-406-340	4400	1400
assemblage-403-324	4400	1400
assemblage-266-247	7200	1400
assemblage-180-303	5800	1400
assemblage-384-330	4400	1400
assemblage-199-483	3000	1400
assemblage-316-243	7200	1400
assemblage-492-321	3000	1400
assemblage-174-295	5800	1400
assemblage-484-50	8600	1400
assemblage-451-63	4400	1400
assemblage-309-449	4400	1400
assemblage-120-208	5800	1400
assemblage-118-199	5800	1400
assemblage-179-485	3000	1400
assemblage-204-65	8600	1400
assemblage-217-262	8600	1400
assemblage-227-45	8600	1400
assemblage-322-265	7200	1400
assemblage-320-453	4400	1400
assemblage-233-63	8600	1400
assemblage-182-487	3000	1400
assemblage-229-63	8600	1400
assemblage-275-260	7200	1400
assemblage-220-492	3000	1400
assemblage-225-266	8600	1400
assemblage-139-210	5800	1400
assemblage-191-514	3000	1400
assemblage-133-216	5800	1400
assemblage-94-364	5800	1400
assemblage-323-244	7200	1400
assemblage-81-349	5800	1400
assemblage-72-348	5800	1400
assemblage-81-344	5800	1400
assemblage-309-459	4400	1400
assemblage-459-328	3000	1400
assemblage-469-321	3000	1400
assemblage-316-275	7200	1400
assemblage-316-464	4400	1400
assemblage-383-317	7200	1400
assemblage-269-250	7200	1400
assemblage-131-201	5800	1400
assemblage-236-80	8600	1400
assemblage-215-491	3000	1400
assemblage-203-508	3000	1400
assemblage-473-314	3000	1400
assemblage-213-271	8600	1400
assemblage-367-323	7200	1400
assemblage-184-302	5800	1400
assemblage-167-315	3000	1400
assemblage-97-354	5800	1400
assemblage-480-71	8600	1400
assemblage-219-255	8600	1400
assemblage-231-61	8600	1400
assemblage-395-327	4400	1400
assemblage-231-63	8600	1400
assemblage-395-325	4400	1400
assemblage-388-320	7200	1400
assemblage-156-196	5800	1400
assemblage-230-250	8600	1400
assemblage-181-300	3000	1400
assemblage-453-55	4400	1400
assemblage-87-349	5800	1400
assemblage-142-222	5800	1400
assemblage-323-467	4400	1400
assemblage-414-309	4400	1400
assemblage-390-314	4400	1400
assemblage-471-51	8600	1400
assemblage-378-321	7200	1400
assemblage-416-334	4400	1400
assemblage-327-267	7200	1400
assemblage-171-281	5800	1400
assemblage-494-49	8600	1400
assemblage-221-264	8600	1400
assemblage-179-292	5800	1400
assemblage-401-333	4400	1400
assemblage-82-369	5800	1400
assemblage-456-81	4400	1400
assemblage-482-61	8600	1400
assemblage-170-314	3000	1400
assemblage-441-59	4400	1400
assemblage-444-43	4400	1400
assemblage-402-330	4400	1400
assemblage-212-533	3000	1400
assemblage-398-337	7200	1400
assemblage-99-351	5800	1400
assemblage-442-79	4400	1400
assemblage-87-348	5800	1400
assemblage-387-340	7200	1400
assemblage-189-497	3000	1400
assemblage-476-75	8600	1400
assemblage-191-317	3000	1400
assemblage-470-325	3000	1400
assemblage-443-62	4400	1400
assemblage-467-63	8600	1400
assemblage-128-226	5800	1400
assemblage-483-64	8600	1400
assemblage-233-269	8600	1400
assemblage-330-260	7200	1400
assemblage-319-463	4400	1400
assemblage-247-70	8600	1400
assemblage-226-268	8600	1400
assemblage-317-463	4400	1400
assemblage-474-320	3000	1400
assemblage-178-326	3000	1400
assemblage-282-244	7200	1400
assemblage-222-65	8600	1400
assemblage-280-259	7200	1400
assemblage-379-325	7200	1400
assemblage-220-265	8600	1400
assemblage-177-306	3000	1400
assemblage-160-301	3000	1400
assemblage-465-325	3000	1400
assemblage-175-320	5800	1400
assemblage-201-520	3000	1400
assemblage-319-455	4400	1400
assemblage-262-240	7200	1400
assemblage-380-334	7200	1400
assemblage-84-346	5800	1400
assemblage-446-68	4400	1400
assemblage-228-274	8600	1400
assemblage-315-269	7200	1400
assemblage-155-224	5800	1400
assemblage-380-339	7200	1400
assemblage-322-464	4400	1400
assemblage-473-58	8600	1400
assemblage-183-316	3000	1400
assemblage-442-54	4400	1400
assemblage-174-322	3000	1400
assemblage-170-290	5800	1400
assemblage-171-316	5800	1400
assemblage-228-50	8600	1400
assemblage-381-337	7200	1400
assemblage-159-310	5800	1400
assemblage-258-259	7200	1400
assemblage-136-206	5800	1400
assemblage-173-300	5800	1400
assemblage-306-453	4400	1400
assemblage-444-72	4400	1400
assemblage-279-259	7200	1400
assemblage-467-75	8600	1400
assemblage-471-328	3000	1400
assemblage-161-315	3000	1400
assemblage-310-255	7200	1400
