Assemblage 	OriginTime	Duration
assemblage-20-17	4200	600
assemblage-9-6	3000	600
assemblage-14-14	3000	1800
assemblage-19-20	3000	3000
assemblage-11-6	3000	600
assemblage-14-18	4800	1200
assemblage-13-4	4200	600
assemblage-16-11	4800	600
assemblage-16-19	3000	1200
assemblage-9-13	4200	600
assemblage-10-18	5400	600
assemblage-13-21	5400	600
assemblage-5-22	4800	1200
assemblage-24-11	3000	600
assemblage-18-5	4200	600
assemblage-11-21	3000	600
assemblage-24-6	4800	600
assemblage-24-4	3600	600
assemblage-21-16	5400	600
assemblage-16-9	3000	1800
assemblage-21-19	3000	600
assemblage-16-24	4800	600
assemblage-24-9	3600	600
assemblage-10-14	4800	1200
assemblage-13-9	5400	600
assemblage-10-10	3000	2400
assemblage-10-12	4200	1800
assemblage-11-12	5400	600
assemblage-6-16	4800	600
assemblage-6-15	3600	600
assemblage-4-21	3600	1800
assemblage-17-6	3000	600
assemblage-18-21	4800	1200
assemblage-12-24	5400	600
assemblage-4-6	3000	600
assemblage-5-18	3600	600
assemblage-3-18	3600	600
assemblage-23-16	3000	2400
assemblage-3-17	5400	600
