Assemblage 	OriginTime	Duration
assemblage-715-624	6000	1500
assemblage-204-897	9000	1500
assemblage-958-95	4500	1500
assemblage-209-537	4500	1500
assemblage-110-705	7500	1500
assemblage-805-544	9000	1500
assemblage-96-100	3000	1500
assemblage-592-299	10500	1500
assemblage-482-340	7500	1500
assemblage-438-465	6000	1500
assemblage-809-547	9000	1500
assemblage-194-547	4500	1500
assemblage-891-622	10500	1500
assemblage-137-662	6000	1500
assemblage-364-549	4500	1500
assemblage-581-271	10500	1500
assemblage-109-708	7500	1500
assemblage-207-893	9000	1500
assemblage-359-559	4500	1500
assemblage-591-305	10500	1500
assemblage-889-634	10500	1500
assemblage-133-677	6000	1500
assemblage-346-467	6000	1500
assemblage-348-460	6000	1500
assemblage-453-876	7500	1500
assemblage-570-753	3000	1500
assemblage-178-720	9000	1500
assemblage-101-100	3000	1500
assemblage-126-731	7500	1500
assemblage-212-549	4500	1500
assemblage-438-455	6000	1500
assemblage-335-460	6000	1500
assemblage-383-649	4500	1500
assemblage-370-640	4500	1500
assemblage-134-644	6000	1500
assemblage-202-884	9000	1500
assemblage-395-646	4500	1500
assemblage-713-605	6000	1500
assemblage-804-547	9000	1500
assemblage-717-605	6000	1500
assemblage-119-701	7500	1500
assemblage-354-461	6000	1500
assemblage-971-830	7500	1500
assemblage-949-96	4500	1500
assemblage-465-353	7500	1500
assemblage-792-544	9000	1500
assemblage-206-863	9000	1500
assemblage-572-742	3000	1500
assemblage-400-632	4500	1500
assemblage-341-991	10500	1500
assemblage-197-892	9000	1500
assemblage-975-849	7500	1500
assemblage-118-106	3000	1500
assemblage-559-744	3000	1500
assemblage-187-732	9000	1500
assemblage-955-839	7500	1500
assemblage-470-366	7500	1500
assemblage-500-191	10500	1500
assemblage-359-470	6000	1500
assemblage-494-173	10500	1500
assemblage-185-742	9000	1500
assemblage-594-299	10500	1500
assemblage-349-530	4500	1500
assemblage-440-447	6000	1500
assemblage-441-458	6000	1500
assemblage-965-839	7500	1500
assemblage-329-994	10500	1500
assemblage-960-831	7500	1500
assemblage-499-178	10500	1500
assemblage-208-900	9000	1500
assemblage-959-106	4500	1500
assemblage-149-670	6000	1500
assemblage-909-642	10500	1500
assemblage-821-543	9000	1500
assemblage-699-602	6000	1500
assemblage-434-883	7500	1500
assemblage-182-735	3000	1500
assemblage-878-628	10500	1500
assemblage-437-891	7500	1500
assemblage-454-459	6000	1500
assemblage-198-560	4500	1500
assemblage-642-565	3000	1500
assemblage-696-589	6000	1500
assemblage-201-724	3000	1500
assemblage-361-530	4500	1500
assemblage-344-625	9000	1500
assemblage-581-304	10500	1500
assemblage-361-534	4500	1500
assemblage-474-199	10500	1500
assemblage-184-702	9000	1500
assemblage-620-579	3000	1500
assemblage-398-656	4500	1500
assemblage-358-539	4500	1500
assemblage-785-539	9000	1500
assemblage-360-456	6000	1500
assemblage-409-641	4500	1500
assemblage-430-870	7500	1500
assemblage-161-722	9000	1500
assemblage-450-892	7500	1500
assemblage-359-459	6000	1500
assemblage-647-581	3000	1500
assemblage-458-354	7500	1500
assemblage-945-106	4500	1500
assemblage-447-458	6000	1500
assemblage-568-741	3000	1500
assemblage-172-731	9000	1500
assemblage-334-1002	10500	1500
assemblage-943-100	4500	1500
assemblage-374-457	6000	1500
assemblage-191-541	4500	1500
assemblage-352-620	9000	1500
assemblage-810-549	9000	1500
assemblage-436-886	7500	1500
assemblage-440-468	6000	1500
assemblage-491-185	10500	1500
assemblage-203-534	4500	1500
assemblage-301-991	10500	1500
assemblage-949-847	7500	1500
assemblage-340-535	4500	1500
assemblage-897-633	10500	1500
assemblage-638-585	3000	1500
assemblage-343-996	10500	1500
assemblage-955-844	7500	1500
assemblage-181-736	3000	1500
assemblage-401-637	4500	1500
assemblage-181-730	3000	1500
assemblage-336-984	10500	1500
assemblage-107-89	3000	1500
assemblage-639-573	3000	1500
assemblage-458-363	7500	1500
assemblage-447-448	6000	1500
assemblage-110-107	3000	1500
assemblage-331-976	10500	1500
assemblage-479-354	7500	1500
assemblage-116-710	7500	1500
assemblage-464-890	7500	1500
assemblage-355-548	4500	1500
assemblage-359-992	10500	1500
assemblage-351-637	9000	1500
assemblage-188-884	9000	1500
assemblage-704-589	6000	1500
assemblage-701-591	6000	1500
assemblage-160-717	9000	1500
assemblage-629-567	3000	1500
assemblage-132-660	6000	1500
assemblage-495-180	10500	1500
assemblage-902-636	10500	1500
assemblage-954-100	4500	1500
assemblage-189-892	9000	1500
assemblage-186-740	3000	1500
assemblage-497-171	10500	1500
assemblage-113-99	3000	1500
assemblage-186-744	3000	1500
assemblage-104-700	7500	1500
assemblage-584-295	10500	1500
assemblage-445-890	7500	1500
assemblage-124-126	3000	1500
assemblage-912-636	10500	1500
assemblage-141-655	6000	1500
assemblage-946-107	4500	1500
assemblage-354-624	9000	1500
assemblage-351-620	9000	1500
assemblage-561-760	3000	1500
assemblage-568-284	10500	1500
assemblage-335-632	9000	1500
assemblage-454-387	7500	1500
assemblage-204-543	4500	1500
assemblage-571-747	3000	1500
assemblage-635-562	3000	1500
assemblage-717-582	6000	1500
assemblage-132-672	6000	1500
assemblage-586-290	10500	1500
assemblage-886-643	10500	1500
assemblage-814-524	9000	1500
assemblage-551-760	3000	1500
assemblage-461-351	7500	1500
assemblage-617-571	3000	1500
assemblage-963-853	7500	1500
assemblage-176-717	3000	1500
assemblage-341-620	9000	1500
assemblage-98-716	7500	1500
assemblage-491-189	10500	1500
assemblage-197-734	3000	1500
assemblage-397-645	4500	1500
assemblage-98-93	3000	1500
assemblage-81-711	7500	1500
assemblage-584-751	3000	1500
assemblage-957-88	4500	1500
assemblage-201-563	4500	1500
assemblage-122-674	6000	1500
assemblage-347-619	9000	1500
assemblage-182-734	9000	1500
