Assemblage 	OriginTime	Duration
assemblage-20-15	5800	1400
assemblage-39-3	8600	1400
assemblage-16-12	3000	1400
assemblage-16-11	8600	1400
assemblage-4-11	3000	1400
assemblage-16-14	7200	1400
assemblage-49-19	5800	2800
assemblage-31-20	7200	1400
assemblage-46-9	3000	1400
assemblage-31-24	5800	1400
assemblage-49-13	3000	1400
assemblage-49-10	5800	1400
assemblage-12-12	4400	2800
assemblage-39-27	7200	1400
assemblage-24-18	4400	1400
assemblage-28-24	8600	1400
assemblage-24-10	3000	1400
assemblage-5-27	4400	1400
assemblage-20-4	8600	1400
assemblage-27-5	5800	2800
assemblage-44-23	3000	1400
assemblage-30-22	8600	1400
assemblage-1-29	5800	1400
assemblage-41-21	4400	1400
assemblage-4-22	4400	1400
assemblage-41-26	5800	1400
assemblage-36-13	8600	1400
assemblage-8-26	3000	1400
assemblage-30-4	8600	1400
assemblage-13-16	4400	1400
assemblage-45-3	7200	1400
assemblage-3-13	8600	1400
assemblage-9-7	5800	1400
assemblage-43-14	3000	1400
assemblage-9-9	4400	2800
assemblage-41-14	4400	2800
assemblage-34-13	5800	1400
assemblage-27-3	3000	1400
assemblage-31-26	3000	1400
assemblage-45-28	8600	1400
assemblage-5-29	7200	1400
assemblage-15-17	5800	1400
assemblage-43-10	4400	1400
assemblage-12-11	3000	1400
assemblage-32-23	3000	2800
assemblage-32-25	7200	1400
assemblage-32-24	3000	1400
assemblage-26-25	8600	1400
assemblage-39-12	4400	1400
assemblage-16-5	5800	1400
assemblage-35-12	7200	1400
assemblage-11-12	5800	1400
assemblage-35-2	5800	1400
assemblage-15-26	7200	1400
assemblage-23-22	8600	1400
assemblage-44-13	4400	1400
assemblage-36-25	3000	1400
assemblage-38-9	4400	1400
assemblage-27-20	8600	1400
assemblage-27-26	4400	1400
assemblage-29-14	4400	1400
assemblage-11-29	8600	1400
assemblage-47-26	7200	1400
assemblage-43-3	4400	1400
assemblage-33-18	5800	1400
assemblage-31-4	4400	1400
assemblage-27-15	7200	2800
assemblage-31-3	8600	1400
assemblage-32-2	8600	1400
assemblage-7-23	5800	1400
assemblage-37-15	8600	1400
assemblage-28-1	4400	1400
assemblage-1-12	7200	1400
assemblage-43-23	5800	1400
assemblage-9-16	7200	1400
assemblage-13-24	3000	1400
assemblage-42-20	7200	2800
assemblage-46-16	7200	1400
assemblage-7-9	7200	2800
assemblage-37-25	7200	1400
assemblage-7-1	3000	1400
assemblage-7-3	3000	1400
assemblage-19-12	7200	1400
assemblage-3-22	8600	1400
assemblage-19-15	5800	2800
assemblage-10-13	8600	1400
assemblage-25-24	7200	1400
assemblage-49-21	5800	1400
assemblage-6-11	7200	1400
assemblage-10-18	4400	1400
assemblage-12-22	3000	2800
assemblage-22-12	4400	1400
assemblage-49-2	8600	1400
assemblage-49-3	3000	1400
assemblage-17-8	3000	1400
assemblage-14-1	3000	2800
assemblage-46-21	5800	1400
assemblage-46-27	3000	1400
