Seriation_Number	Assemblage	2-5606452-1903427	2-4983923-407193	2-6052392-0	2-4333655-0	1-2-8218769	4-1-409385	4-1-8924159	1660766-4-9028532	3633677-3-3917728	4-1-5285094	2-6317304-1903427	2-1749306-0	6279858-1749306-0	2-2026617-0	2-4-9028532	2-6822517-897293	2-1749306-1903427	8370749-4-897293	3-3-4	0-4-0	6677368-5449902-0	3-3-4329488	525273-1749306-1903427	2-4-3903059	2-1749306-7805976	0-0-4	2-1428225-0	2-4-8834624	2745199-4-9028532	2-1749306-5375725	1-2-2	8814342-2-0	7426803-1749306-4936441	5835248-4333655-0	2-1749306-5453349	2-2-710	5745781-4-0	4180538-1749306-0	2-4-4250856	2-1749306-4936441	3-3-3917728	2-2-0	5594719-1749306-1903427	2-2220435-0	1663289-1-3	6727036-4-2649262	2-4-4983489	2-4983923-0	2-2-435004	7223194-6569101-2	4787475-4-0	4-1-3	3528593-3-4	2-2709463-0	2-7842330-4936441	6677368-4-0	2-1749306-7881191	3444713-2-0	2-1280858-0	6283759-1749306-1903427	8679530-4-0	2-7843136-4936441	2-4-0	2-4-7611949	2-4333655-6140069	3482050-7843136-4936441	2-4-897293	7700819-2-0	3-4670132-4	2-6570438-4936441	2-7136850-1903427	2-2-3446781	4-8486432-3
55	assemblage-888-383	0	0	0	40	0	0	0	0	0	0	0	82	13	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	24

56	assemblage-727-745	0	0	9	0	0	0	0	0	0	7	0	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
56	assemblage-656-655	0	0	0	41	0	0	0	0	0	0	5	106	7	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	25
56	assemblage-499-566	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	328	0	0	9

57	assemblage-727-745	0	0	9	0	0	0	0	0	0	7	0	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
57	assemblage-144-970	0	0	349	0	0	0	0	19	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	16
57	assemblage-506-586	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	344	0	0	10

58	assemblage-727-745	0	0	9	0	0	0	0	0	0	7	0	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
58	assemblage-144-970	0	0	349	0	0	0	0	19	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	16
58	assemblage-540-275	0	0	0	248	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	16

59	assemblage-727-745	0	0	9	0	0	0	0	0	0	7	0	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
59	assemblage-144-970	0	0	349	0	0	0	0	19	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	16
59	assemblage-375-942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	7	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	13	0	0	0	0	0	21	0	0	71	0	0	0	25	0	0	0	19	0	8

60	assemblage-727-745	0	0	9	0	0	0	0	0	0	7	0	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
60	assemblage-144-970	0	0	349	0	0	0	0	19	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	16
60	assemblage-499-566	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	328	0	0	9

61	assemblage-727-745	0	0	9	0	0	0	0	0	0	7	0	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
61	assemblage-144-970	0	0	349	0	0	0	0	19	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	16
61	assemblage-636-652	0	0	0	0	0	0	12	0	0	0	0	19	0	0	0	49	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	27	0	0	0	58	0	0	0	0	0	4

62	assemblage-639-660	0	0	0	0	0	0	20	0	0	0	0	13	0	0	0	65	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	17	0	0	0	55	0	0	0	0	0	7
62	assemblage-375-942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	7	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	13	0	0	0	0	0	21	0	0	71	0	0	0	25	0	0	0	19	0	8
62	assemblage-539-268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329	11	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	12	0	0	0	0	0	24	0	0	63	0	0	0	20	0	0	0	12	0	18

63	assemblage-639-660	0	0	0	0	0	0	20	0	0	0	0	13	0	0	0	65	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	17	0	0	0	55	0	0	0	0	0	7
63	assemblage-375-942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	7	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	13	0	0	0	0	0	21	0	0	71	0	0	0	25	0	0	0	19	0	8
63	assemblage-344-624	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	438	0	0	0	0	0	0	0	0	0	30

64	assemblage-639-660	0	0	0	0	0	0	20	0	0	0	0	13	0	0	0	65	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	17	0	0	0	55	0	0	0	0	0	7
64	assemblage-202-368	53	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	21	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	6	0	18
64	assemblage-506-586	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	344	0	0	10

65	assemblage-639-660	0	0	0	0	0	0	20	0	0	0	0	13	0	0	0	65	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	17	0	0	0	55	0	0	0	0	0	7
65	assemblage-888-383	0	0	0	40	0	0	0	0	0	0	0	82	13	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	24
65	assemblage-540-275	0	0	0	248	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	16

66	assemblage-639-660	0	0	0	0	0	0	20	0	0	0	0	13	0	0	0	65	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	17	0	0	0	55	0	0	0	0	0	7
66	assemblage-656-655	0	0	0	41	0	0	0	0	0	0	5	106	7	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	25
66	assemblage-540-275	0	0	0	248	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	16

67	assemblage-639-660	0	0	0	0	0	0	20	0	0	0	0	13	0	0	0	65	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	17	0	0	0	55	0	0	0	0	0	7
67	assemblage-656-655	0	0	0	41	0	0	0	0	0	0	5	106	7	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	25
67	assemblage-888-383	0	0	0	40	0	0	0	0	0	0	0	82	13	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	24

68	assemblage-639-660	0	0	0	0	0	0	20	0	0	0	0	13	0	0	0	65	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	17	0	0	0	55	0	0	0	0	0	7
68	assemblage-144-970	0	0	349	0	0	0	0	19	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	16
68	assemblage-540-275	0	0	0	248	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	16

69	assemblage-174-492	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	7	0	0	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
69	assemblage-344-624	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	438	0	0	0	0	0	0	0	0	0	30
69	assemblage-506-586	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	344	0	0	10

70	assemblage-174-492	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	7	0	0	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
70	assemblage-540-275	0	0	0	248	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	16
70	assemblage-506-586	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	344	0	0	10

71	assemblage-174-492	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	7	0	0	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
71	assemblage-540-275	0	0	0	248	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	16
71	assemblage-344-624	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	438	0	0	0	0	0	0	0	0	0	30

72	assemblage-174-492	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	7	0	0	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
72	assemblage-270-231	0	0	11	0	0	0	0	0	0	10	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
72	assemblage-539-268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329	11	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	12	0	0	0	0	0	24	0	0	63	0	0	0	20	0	0	0	12	0	18

73	assemblage-174-492	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	7	0	0	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
73	assemblage-270-231	0	0	11	0	0	0	0	0	0	10	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
73	assemblage-506-586	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	344	0	0	10

74	assemblage-174-492	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	7	0	0	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
74	assemblage-270-231	0	0	11	0	0	0	0	0	0	10	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
74	assemblage-344-624	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	438	0	0	0	0	0	0	0	0	0	30

75	assemblage-174-492	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	7	0	0	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
75	assemblage-270-231	0	0	11	0	0	0	0	0	0	10	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
75	assemblage-540-275	0	0	0	248	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	16

76	assemblage-174-492	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	7	0	0	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
76	assemblage-202-368	53	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	21	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	6	0	18
76	assemblage-506-586	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	344	0	0	10

77	assemblage-174-492	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	7	0	0	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
77	assemblage-202-368	53	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	21	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	6	0	18
77	assemblage-540-275	0	0	0	248	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	16

78	assemblage-174-492	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	7	0	0	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
78	assemblage-888-383	0	0	0	40	0	0	0	0	0	0	0	82	13	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	24
78	assemblage-506-586	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	344	0	0	10

79	assemblage-174-492	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	7	0	0	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
79	assemblage-888-383	0	0	0	40	0	0	0	0	0	0	0	82	13	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	24
79	assemblage-540-275	0	0	0	248	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	16

80	assemblage-174-492	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	7	0	0	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
80	assemblage-888-383	0	0	0	40	0	0	0	0	0	0	0	82	13	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	24
80	assemblage-202-368	53	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	21	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	6	0	18

81	assemblage-174-492	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	7	0	0	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
81	assemblage-656-655	0	0	0	41	0	0	0	0	0	0	5	106	7	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	25
81	assemblage-506-586	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	344	0	0	10

82	assemblage-174-492	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	7	0	0	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
82	assemblage-656-655	0	0	0	41	0	0	0	0	0	0	5	106	7	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	25
82	assemblage-540-275	0	0	0	248	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	16

83	assemblage-174-492	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	7	0	0	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
83	assemblage-656-655	0	0	0	41	0	0	0	0	0	0	5	106	7	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	25
